0,3000,1348,4034,13582,23430,36261,50286,66399,80418,95488,110408,122642,136661,147306,155208,163290,173286,181816,190340,200342,208573,218868,227397,236966,242188,251458,258918,261857,264839,274142,282652,291032,301178,308806,315062,324039,333588,341490,344352,353454,357441,365404,372883,382880,389166,398864,407990,416962,423315,https://duckduckgo.com_jap
0,3113,1050,5084,14215,24330,33432,46054,58796,70761,82811,95046,107519,120618,135210,148310,155426,166333,178946,187456,196433,206548,217048,225572,235156,241114,251975,251469,261169,259525,261790,271638,279720,287622,293937,301383,305673,315421,324080,332788,342606,350688,360773,369214,377738,384905,392230,393114,402722,411640,https://duckduckgo.com_jap
0,2583,3150,4476,14478,24474,35724,49957,62699,75650,86536,99874,109630,120009,130424,139998,149630,158335,165556,176000,185275,194385,202424,212002,221130,230704,238665,248180,258196,257522,266772,268930,279374,288679,297849,307474,310325,321328,330215,338834,344374,353340,360800,365156,371543,379017,387730,396051,406375,415263,https://duckduckgo.com_jap
0,3090,2712,8068,18512,29254,42145,55036,67927,79767,92658,105549,112636,122406,131640,141214,151658,158690,168195,177454,186790,197234,206808,216088,225871,234908,244302,252801,259858,258200,264002,271845,279986,287018,295728,305090,309468,319428,329002,339386,343339,347720,355098,363180,371500,378736,386852,397262,407288,416325,https://duckduckgo.com_jap
0,3013,2100,4034,14060,23430,33874,46197,59894,72666,84745,95608,109066,114671,124180,133734,142264,151075,156756,166334,175282,185063,193808,203382,212811,221908,231583,239175,247466,256746,258122,259525,270150,280504,283771,294036,302834,311004,317052,327068,335367,340510,350297,351852,361854,368886,377544,384870,393726,402077,https://duckduckgo.com_jap
0,3073,2661,4517,14274,24480,38266,52828,66256,76361,85942,95790,105364,112838,122183,131071,141366,150940,158414,168416,177691,187449,196516,206090,216474,225362,235102,242092,251666,261602,261958,263946,273583,282860,292434,302728,309910,316732,324127,333457,339623,345760,352742,357710,365253,374141,382849,388628,398952,407840,https://duckduckgo.com_jap
0,3090,2712,5526,15970,26712,39603,53270,66877,79076,90934,101392,110916,119953,129920,139494,148018,156528,163560,174004,183279,192998,202223,211678,222122,231696,239170,249172,250525,256480,260790,268633,277900,287577,296972,307416,310915,321922,332366,336796,345178,353198,360562,367499,375690,382409,390182,398811,408266,418710,https://duckduckgo.com_jap
0,3090,1240,7018,17462,28204,42587,55478,68369,81701,94576,106495,113998,123572,133956,142993,152366,160886,169148,179592,188867,198152,207811,217266,227710,237284,245270,254465,254608,260576,267000,276763,285800,295707,305102,311084,317494,326732,336497,340510,351396,359920,365774,371595,379786,387246,395984,405891,415346,419309,https://duckduckgo.com_jap
0,2961,2542,5889,15086,25380,36093,49402,61338,71782,83861,96066,109524,118146,127720,137716,146246,156262,162588,171804,181651,190330,200714,209064,218430,228128,236956,246141,254491,261577,254722,261389,269846,279050,283540,292939,302066,309968,316761,325973,335526,341109,345769,351800,360190,366397,376294,382520,392182,402025,https://duckduckgo.com_jap
0,3047,2542,6134,15861,25530,40450,53370,65873,77326,88473,99838,109625,115822,126266,135392,144041,154366,162651,172076,181416,190960,200479,209516,219532,228788,237616,245518,254554,262994,259416,266268,274588,284794,294248,303639,312894,316776,328926,337844,345958,347067,355978,362085,371296,380253,385036,394829,403478,413564,https://duckduckgo.com_jap
0,2184,3795,5526,17462,30890,46585,62878,77584,91429,102162,112357,123731,135180,145804,156262,167338,178284,189231,201048,211994,222941,234224,243162,254109,261464,262790,272027,282200,293266,303225,312691,320274,330813,340292,349258,355668,359550,363391,369522,377239,384967,390078,397187,401811,405583,409914,411676,423492,434439,https://duckduckgo.com_jap
0,3096,-29,2513,12957,23401,35217,48377,61536,74695,86805,99935,106281,115498,125523,134828,144952,154399,161431,171875,181449,191465,201467,210832,221007,230313,237377,247251,256617,266840,261405,271403,280709,290858,300369,309943,316353,322842,333017,338731,346663,353128,361169,366087,373561,383413,390177,400352,409658,419326,https://duckduckgo.com_jap
0,3113,2542,5526,15970,26264,39364,53270,64072,75679,86536,99964,110387,120682,130918,140492,150066,158355,167542,177717,186963,196208,206324,214078,224194,233440,241218,251662,251510,260945,260929,260074,270250,279824,289840,299842,306874,317109,326354,335857,345716,354992,365436,373273,377842,386246,393384,403828,413402,423418,https://duckduckgo.com_jap
0,3040,2064,5526,15015,24922,36917,49360,63296,73197,85640,99964,113511,122098,131916,141490,150476,158966,167227,177492,186767,195737,205592,214897,224356,233692,241166,249944,253832,259317,267840,272968,282416,291353,298919,308528,310834,320920,330374,338396,343936,348764,355278,363180,371262,378736,386566,395728,403182,405251,https://duckduckgo.com_jap
0,3150,2004,3974,13403,23430,36738,47660,60730,73978,85342,97297,106370,115728,125064,135209,143769,153164,161066,169267,179592,188748,197732,207692,216788,226218,235792,243938,254700,254608,254608,261346,268294,278380,287774,296334,306480,313273,322702,332038,341402,350743,360138,370223,378783,388238,394230,397573,407534,416630,https://duckduckgo.com_jap
0,3150,1885,3592,14036,23584,35938,51276,65122,77646,90570,99558,105917,115542,124996,134366,143642,152964,161118,169200,179047,187726,197742,206908,215826,226270,234769,243318,250336,257810,255102,260462,268484,277854,287070,296873,305715,309478,318942,327562,338006,341720,350039,355997,362348,367733,376052,382010,393741,404356,https://duckduckgo.com_jap
0,3150,2984,2542,12806,22087,35843,51091,64847,80096,91012,100298,108638,118431,126841,137166,146023,155264,162664,171074,181250,190257,199776,209350,217849,227876,237032,245262,253434,257785,262031,268195,277227,289726,301234,309738,317660,330218,341641,343052,352589,359920,368444,377640,381886,390396,398657,408922,414177,417603,https://duckduckgo.com_jap
0,3130,2351,7972,18237,29994,43243,56492,69741,80693,92120,100278,109024,116056,126500,136074,146090,156032,162885,173150,182545,192170,202205,211600,221813,231260,240834,251720,261294,266226,269198,277568,287651,298479,308409,316165,320887,330232,339627,348028,348563,358828,365741,375757,384709,393233,403677,413251,416249,423101,https://duckduckgo.com_jap
0,3150,2100,4034,14000,23579,36858,50196,62759,76813,88326,99943,111228,119996,129326,139328,148484,156804,164886,174880,184008,192986,203430,212496,221612,231088,238990,248449,256646,264816,262042,269314,278052,287840,297414,307110,313577,321677,331316,342948,349856,354494,361293,366205,374640,384934,393608,406166,416610,425557,https://duckduckgo.com_jap
0,3150,2984,-998,9446,19293,31706,44120,56533,69126,80310,92723,101834,112278,121076,130376,140378,149116,157495,165936,175313,184462,194036,203371,212562,222578,231565,238120,248504,249167,249296,259620,268180,277396,287660,296220,306366,311059,322602,334860,340934,350919,360541,367608,377743,388082,396592,406166,415655,421135,https://duckduckgo.com_jap
0,11608,40758,77675,107272,115202,115858,107694,126996,138002,159396,182422,209448,233559,259776,287160,314067,339206,366053,392661,419865,448119,472305,498913,526467,551949,578557,605224,632188,649363,658377,668887,693381,720227,745211,770483,797091,817818,843349,862690,888819,910642,927952,948426,968278,992136,1007278,1028654,1025188,1035119,https://yandex.ru_jap
0,24972,52088,78696,100276,113919,143064,170597,195230,206458,217840,206023,213277,217324,235010,257404,274873,302814,329422,354980,382239,410349,432082,458958,487421,514268,539622,566434,592420,619236,646829,672064,698851,726443,748738,748738,762980,771164,786876,799306,820625,841813,860242,881566,904016,931494,939328,959050,985151,1012966,https://yandex.ru_jap
0,25544,51793,77710,104029,129862,155714,182456,207631,234096,248580,266020,291871,318086,345564,354288,361510,352211,357220,372738,377884,398452,422852,444112,470362,490822,517250,544121,566062,591273,617106,643389,669700,694875,719835,744868,768492,795313,818544,844438,871138,893831,881345,897922,908656,934642,947994,971984,988065,1009768,https://yandex.ru_jap
0,25544,50660,77050,103015,128370,154356,179800,190060,213274,239260,261834,289217,293558,310670,296588,303376,328920,334574,345024,369216,395018,420589,446443,469261,494138,516652,542698,567814,593437,620109,645524,670664,697068,722184,744907,771579,797352,820368,828170,833430,838904,859364,882380,905740,929890,956046,981917,1005058,1018776,https://yandex.ru_jap
0,26349,52271,78760,105696,115416,138652,164931,188563,198701,224627,227673,240559,228671,230504,248487,265803,287054,309841,333350,359571,383637,410935,434739,460739,488217,514825,540806,567116,591219,615285,642375,668296,691084,718120,744578,767305,772789,796382,819762,844609,868169,892627,918549,933728,958315,982376,1004894,1026975,1048647,https://yandex.ru_jap
0,22560,43948,54436,77940,101721,128149,155652,159903,162094,154439,174372,180325,195247,219600,244261,269377,292914,317291,344173,364205,390602,416799,441176,467630,493174,513904,539677,565390,590738,615442,640558,667182,690610,694900,697206,712769,738780,760005,782101,803951,829795,855210,876979,895834,922143,944239,962890,982775,1005338,https://yandex.ru_jap
0,20084,34396,59412,86448,110514,127990,135034,137752,130948,134046,146618,162208,179518,204791,230934,257984,286084,310464,333623,357689,385167,407142,433750,461228,487836,513394,540444,567480,591546,618154,645632,669698,654332,674958,687626,707658,726018,750526,765294,789802,813688,835212,845832,872440,899490,923984,928522,946948,973998,https://yandex.ru_jap
0,25544,50779,77305,103254,128370,154611,180635,206080,232066,255690,275608,288868,314038,339154,366204,384217,397336,390569,387783,391842,407628,427660,446646,472568,498186,522680,547796,573909,594798,620422,646408,671941,697942,724118,749526,774792,800778,824127,850402,875946,898728,920152,903779,909222,918486,940010,960470,986028,1009716,https://yandex.ru_jap
0,27036,54598,81744,103457,116985,142956,169684,195242,212120,220538,221374,214158,222830,224944,245418,267991,295822,322520,350012,377644,405148,427114,454592,465104,484316,492794,514175,542007,569545,595523,621711,648677,677289,699683,726471,754502,779640,784943,807691,833508,860190,885479,904012,922908,948607,976717,998659,1013408,1040971,https://yandex.ru_jap
0,19283,34610,60890,86006,109450,122618,133578,129400,124446,139608,165700,158266,179492,205478,230594,253610,279154,304270,328006,349238,374901,400638,425903,451867,477304,500027,526162,551427,574742,597302,622567,648702,669928,680754,702124,727668,750242,774879,796702,815670,839128,864686,885146,904998,926826,950168,974032,995257,1014673,https://yandex.ru_jap
0,11119,40028,70549,96329,108424,119980,108320,118764,145516,139110,157470,180486,207094,229847,257146,282679,306898,326586,352538,379419,405132,431381,457726,481792,505275,532753,558107,581935,608398,634529,656495,665626,687089,712743,737038,760253,784259,804838,827418,854289,875166,894601,920373,935977,958551,982280,991749,1005874,1022962,https://yandex.ru_jap
0,5198,31004,57854,83854,109398,113410,122131,112750,114297,134458,137570,159522,182567,209359,235132,258378,282200,307316,333578,354826,380449,407240,432536,457652,482588,507704,533262,558985,582364,608858,633974,658807,665780,688711,714632,737356,763342,786358,808373,830729,854476,875852,897818,923362,941609,962196,984286,1001757,1023048,https://yandex.ru_jap
0,9716,38715,71738,97296,107905,128585,108795,100279,124318,147161,169113,189251,216796,236768,262971,289579,316187,341676,368715,395532,420727,448268,472334,498942,526420,546103,570911,597519,623077,645769,629172,644549,657966,679964,706781,727735,754552,781369,804778,822953,848696,875304,894315,914376,934009,959154,983429,1001366,1016808,https://yandex.ru_jap
0,25544,50660,76794,102537,121273,135160,161616,187219,216328,223394,240975,226766,227004,240094,258533,274785,300707,327021,353146,376464,402840,423439,449992,475496,500612,524926,550222,575780,596269,621952,648505,671408,696966,722510,745531,757791,750647,754820,769319,794704,820690,842154,867069,892898,915890,940492,958758,984999,1005218,https://yandex.ru_jap
0,23067,48690,69414,85332,115706,141480,164054,172715,189518,179451,182918,191775,214856,231181,256656,282642,306379,332266,357810,377842,404036,429660,455363,481538,506654,530098,555482,581105,605266,630382,655498,681484,704386,685317,696104,708658,734644,759760,781988,808165,833788,859436,877354,897146,922322,944288,968752,987191,1007851,https://yandex.ru_jap
0,20640,34344,63394,90002,114938,124369,133383,122939,134709,126969,151080,170445,192874,219005,246483,270549,296977,323696,345109,371418,398171,424430,450919,477527,502463,528533,554604,579123,605731,632339,657275,655522,671338,680467,700915,715805,737270,759664,785664,801496,826348,839625,856419,882490,909730,926121,926845,954204,980812,https://yandex.ru_jap
0,25116,51102,76218,101334,127320,152436,177731,203955,229310,253148,267622,284882,309253,335478,359186,370908,388826,380999,377667,390820,407870,424021,446690,473059,495871,521858,546974,569990,592992,618108,644094,669389,694743,718820,741394,767380,792496,815595,841414,866768,891108,910108,897352,906612,923922,949038,975024,998040,1023598,https://yandex.ru_jap
0,26190,52628,63004,90444,117480,141546,165994,171148,170003,166082,186030,177292,196868,214297,239736,266344,291280,317828,344018,367044,388151,415450,442058,468666,495274,522334,545982,572172,599412,623478,650086,677564,701271,686264,705187,717338,736061,757879,778985,797369,821017,840536,864644,877286,899884,926893,951643,965437,974646,https://yandex.ru_jap
0,27036,53644,80252,107670,133890,158054,185532,212020,222156,240385,252956,260277,277554,303774,331779,351631,357043,347423,341534,366256,370093,390498,415140,438847,464239,489616,515866,542474,565554,591774,618084,645562,672170,698778,723564,749784,776004,801564,829757,855977,880640,882330,908840,930364,952763,978983,1003432,1027926,1050279,https://yandex.ru_jap
0,25156,49884,75482,100270,124016,132076,154410,182122,205686,229906,239160,245535,239374,252035,246163,273050,290982,316526,341642,364787,389515,414562,439790,455285,480442,505170,530798,555914,578930,604474,629500,650050,675166,701152,726118,750846,773902,778941,802158,823955,846141,871739,892702,917638,932030,957633,983853,1004145,1028100,https://yandex.ru_jap
0,14149,32524,25671,53592,77658,102724,124284,149136,173894,195846,220335,243451,271222,293468,318082,332916,328661,345415,370203,394538,418191,435458,459876,483590,508830,530658,555241,580029,603282,624477,651120,676415,697557,716029,736429,760172,781864,805488,830428,855098,877672,903299,927282,949711,974350,998844,1021418,1045484,1069864,https://www.facebook.com_jap
0,7626,38330,26925,30186,44464,70450,95924,118975,145438,170734,194295,220547,244410,267078,290129,313430,338546,340739,365690,391746,417340,438660,465710,490826,515762,539863,565456,588996,608420,634406,659522,682790,708917,720900,740496,763940,789056,814410,834632,862566,887861,912618,937375,963292,988836,1006768,1032371,1057965,1082714,https://www.facebook.com_jap
0,10672,30486,19424,47384,76100,100380,123168,148164,172146,198336,226436,248830,273378,293631,319080,333446,345765,373032,398240,423057,441716,465757,491326,513541,538394,563510,587850,608502,633976,658742,681104,705884,720546,745664,772078,796598,822028,837711,863518,888037,911037,932837,957834,983163,1002945,1030336,1055838,1077695,1095643,https://www.facebook.com_jap
0,12777,32030,21245,47610,80881,105716,127459,151054,175548,196630,221124,244748,266700,287782,312126,335541,335520,362664,386079,410278,432640,453100,470590,498068,521692,544027,567268,591334,612402,635647,659404,683032,705488,727810,743587,767932,791729,817114,841608,862269,884587,908391,932318,953842,977894,1001518,1026012,1047511,1071796,https://www.facebook.com_jap
0,9560,37868,26001,34658,63833,88054,110065,134763,157983,181905,204931,228675,254675,280661,304285,329554,330311,352361,377869,401971,422251,421167,445232,469955,494007,516287,541075,562325,584979,609225,631654,656293,680787,703361,724472,741363,766811,789923,814536,839234,862038,885467,910183,934719,956397,981787,1005411,1030347,1053971,https://www.facebook.com_jap
0,12568,31032,28614,36872,61118,85647,110286,138828,164038,188438,210390,234968,257458,278659,305590,330417,329072,344914,369552,394524,418327,434574,459524,483884,509134,531290,555366,579826,604320,623755,648846,672529,697772,721362,736900,760524,783430,807592,831742,856903,876723,901286,924910,950860,975558,1000520,1023283,1046684,1071640,https://www.facebook.com_jap
0,16412,30472,22674,53801,80742,107350,130490,157402,184010,207180,234062,261231,285804,311786,333021,340766,361961,388403,414884,444619,471734,498134,516667,542290,569530,590612,617220,643981,668555,689878,716274,723340,746422,773572,800030,822721,848800,874791,886824,906493,914238,932096,957640,984188,1009490,1033154,1060270,1085893,1108794,https://www.facebook.com_jap
0,16919,29504,23672,49805,81136,106694,128770,153762,179306,203968,231084,254916,276624,301625,324116,340862,351275,370323,396130,420947,443346,468314,493161,512636,534364,560111,584242,607418,632325,656810,680407,705422,730110,736292,758866,783982,809341,831980,850460,874979,900070,923061,948630,973686,995585,1018176,1043830,1069816,1091440,https://www.facebook.com_jap
0,7644,21658,25779,34572,69037,100998,124974,149558,173182,197690,221175,245366,267318,287598,311402,335468,325124,350948,375442,399662,422698,437458,461952,485695,510816,531032,554661,578911,603764,622304,646827,671078,695831,720584,734404,758476,781233,804052,828950,853363,879220,903714,927427,950006,974256,998472,1021086,1044216,1068965,https://www.facebook.com_jap
0,7091,29540,27294,53264,79100,102993,126318,150598,175058,198203,222126,248112,269636,294130,318798,336359,340766,364748,390376,414895,431443,459350,483242,506955,530848,556088,580995,599578,623958,648746,672190,695814,716679,724141,746983,772522,797130,821262,841585,866970,892658,914575,939298,964722,986073,1013091,1037910,1062488,1083659,https://www.facebook.com_jap
0,9166,38036,70384,95597,119580,144074,165275,190425,214706,239260,257800,282711,306992,329362,338249,350012,368980,393474,415093,439901,464166,483253,511247,535527,558136,579432,604582,628386,649046,676338,699962,723406,736800,761738,785422,807374,829506,854000,877862,895829,921542,946036,967118,992149,1016429,1040794,1060204,1084396,1100079,https://www.facebook.com_jap
0,8510,31272,31712,37228,65576,99712,129659,154745,179050,201753,225676,251303,277220,297680,322348,342307,347894,369484,394903,419094,440437,463847,488128,513397,531162,556372,580772,598082,621706,648288,676800,706363,721016,741597,764136,788605,813304,836748,854238,879030,903848,926038,950916,975537,998133,1019950,1044091,1069118,1091049,https://www.facebook.com_jap
0,11052,28974,31859,41480,74360,99600,121726,146668,173276,198392,223477,244567,268763,290441,315831,340350,341684,353430,378845,404831,428604,445323,466847,491937,516457,541153,563525,588342,613135,633167,659153,683075,708335,730441,745549,770182,793775,814863,840699,864473,888539,913331,938149,960697,985217,1010349,1034827,1057191,1078911,https://www.facebook.com_jap
0,3426,31052,36278,34078,62426,91913,115266,139160,163560,188949,210628,236196,259188,282393,306256,331330,337044,346867,372734,396656,421474,441361,463500,487558,510001,533313,557027,584594,608696,629598,654505,678338,701782,718823,741224,765267,787128,811916,836917,858984,884164,908594,933705,955662,980463,1005272,1029069,1053832,1078858,https://www.facebook.com_jap
0,8689,30068,38307,41314,73241,99098,122159,147454,173500,196372,219858,243142,266158,289160,314276,340262,343909,370258,395553,421718,439054,465040,488305,511806,537223,562340,588326,602813,628978,654273,677150,703191,728486,730437,758450,783354,808470,834456,850896,876882,901998,925056,950796,976091,998222,1020642,1046200,1071744,1090852,https://www.facebook.com_jap
0,7018,28754,61571,92046,116098,139781,163166,186790,211275,233416,255368,277942,302436,323518,340663,354470,377224,399355,425784,449408,472852,490784,514836,538698,561904,585289,610022,633646,650747,674580,699074,720156,727730,750189,774320,796780,817927,842928,866672,885032,909008,933592,957216,979168,1003239,1027966,1044776,1067778,1091402,https://www.facebook.com_jap
0,8200,30383,29447,55389,91496,118930,145070,171082,195799,221134,247742,272250,296147,321860,343270,338418,362340,389222,415531,431714,457556,483866,508360,534669,557542,585020,610732,632555,659138,685746,708618,724912,748457,774766,797639,823923,834409,853223,862627,880043,905277,931587,956142,980006,1006614,1032382,1056666,1082677,1108832,https://www.facebook.com_jap
0,9614,27626,30521,43082,78890,107902,130088,155806,180922,204988,230974,253368,276992,301153,326279,332370,354764,379880,402971,427998,443816,465948,491934,514149,539748,564476,589234,607594,632710,658696,681270,707256,722204,741614,764083,789636,814364,834258,856224,882210,907326,929900,955617,980345,999970,1021936,1047593,1072321,1093512,https://www.facebook.com_jap
0,1426,31364,19593,44806,78615,111838,134472,159383,184082,204542,228166,250118,270758,297186,320660,324792,338662,360252,384746,408370,427780,443796,466913,493681,517305,540488,565596,590205,614633,633559,657546,680663,705420,721304,744914,768179,789624,812741,838220,860286,884273,907808,932302,954935,979370,1002994,1024967,1048092,1071933,https://www.facebook.com_jap
0,5311,35020,67009,99439,127882,149636,171966,194399,217100,240116,261626,285986,310818,332318,334831,356595,381540,405096,429257,454407,473498,496212,520314,544808,565890,591040,615320,637929,654583,679436,703060,725131,734967,757314,781868,802950,827741,852142,877676,893494,917602,942328,964101,988680,1012304,1037156,1055302,1080453,1102848,https://www.facebook.com_jap
0,19605,42660,71472,75402,93040,116736,143106,170404,196058,222308,247184,272837,298968,323904,332644,345293,359992,370330,371423,401272,428417,454190,481668,497570,523044,527974,558382,584343,600108,625044,651890,675718,697683,699010,726333,749504,762846,749124,765490,775956,801500,813805,828722,836809,862852,888803,914576,939512,965582,https://www.heise.de_jap
0,26100,51724,77710,92154,111455,137616,162124,163122,180114,211730,237233,256270,282679,305796,330374,355490,380934,406854,416784,425650,444562,450706,452806,454685,461187,489426,515412,527756,550212,574421,602820,628985,639705,665150,695333,712560,708872,738052,763168,769466,766265,770372,792324,809707,836070,848924,867641,894220,905461,https://www.heise.de_jap
0,24052,50540,77050,103254,120240,140669,167636,177421,188912,195798,221431,247950,272436,298658,324610,349118,375885,401687,425778,432920,434916,458539,480768,480830,480695,484760,514072,533054,552464,574220,604464,631082,643195,666698,692501,713910,703167,715926,735130,761198,781238,774417,783462,807348,818674,838238,864608,889424,897194,https://www.heise.de_jap
0,25663,52152,77962,104746,128116,149204,166979,192752,197603,207520,225780,245130,269256,294979,321408,347260,371460,397232,423626,444981,457042,467081,486497,492768,492338,505343,532702,553092,557307,574622,598808,621696,648144,673284,677452,692518,719494,744729,764701,794412,813096,820406,824272,833229,832946,855422,873204,898765,924120,https://www.heise.de_jap
0,25544,50660,76646,101762,126878,142447,161647,187654,198948,209734,220603,244878,271073,290324,322900,348016,372026,396576,422562,447678,459752,469949,485738,498144,500216,507928,538683,555907,562090,582240,609057,629785,640304,666373,691698,712809,735150,761208,786670,785770,793450,815804,841377,843337,849825,870622,896865,906748,916603,https://www.heise.de_jap
0,20626,36230,64758,90351,86396,97290,114782,144264,169918,196227,222512,246578,271753,299172,324586,339868,346706,369454,380561,380228,389684,417176,437650,442796,470274,495509,519456,545800,547359,572882,598714,623529,649542,670624,697803,713986,740993,764097,766870,760426,772672,782845,806630,834024,837523,856396,883482,890931,906432,https://www.heise.de_jap
